id,content,status,wrong_desc,audit_desc,audit_score,anno_time,audi_time,annotator_id,auditor_id,project_id,task_id,confidence,smart_status
314722,"[""14209"", ""不锈钢手感也体现不出来"", [""机身材质""]]",5,,[],1,,2022-04-19 01:56:36.533728,,11,4732,39026,0.9997080564498901,151
314742,"[""198244"", ""颜值出众"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.708507,,11,4732,39026,0.999626874923706,151
314763,"[""155567"", ""续航能力:一般能用到十二天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.879901,,11,4732,39026,0.9993577599525452,151
314805,"[""68303"", ""外形外观：尚可"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.896012,,11,4732,39026,0.9994602799415588,151
314811,"[""47476"", ""初上手很有质感"", [""机身材质""]]",5,,[],1,,2022-04-19 01:57:24.935000,,11,4732,39026,0.9993866682052612,151
314818,"[""14006"", ""不过还是很好看的"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.996472,,11,4732,39026,0.9990999102592468,151
314820,"[""67636"", ""外形外观：和华为的一样"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.008357,,11,4732,39026,0.9991143941879272,151
314845,"[""136393"", ""特别喜欢这个外观"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.217124,,11,4732,39026,0.9991450905799866,151
314869,"[""39467"", ""充一次电可以用半个月"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:58:12.483952,,11,4732,39026,0.9996066093444824,151
314875,"[""198221"", ""颜值也足够"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:58:12.583640,,11,4732,39026,0.9996545314788818,151
314886,"[""67854"", ""外形外观：外观也不错"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.678435,,11,4732,39026,0.9993935823440552,151
314892,"[""198459"", ""颜值较高"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.689266,,11,4732,39026,0.9996582865715027,151
314906,"[""104290"", ""戴在手上没有不舒适"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 01:54:56.787782,,11,4732,39026,0.9996411204338074,151
314941,"[""62698"", ""唯一就是颜值确实可以"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:57.030949,,11,4732,39026,0.9994455575942993,151
315018,"[""91891"", ""待机时间还挺久的"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.869222,,11,4732,39026,0.9997684955596924,151
315046,"[""94092"", ""很漂亮非常好"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.807700,,11,4732,39026,0.9994465112686157,151
315063,"[""73582"", ""好好蛮好看也合适"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.908640,,11,4732,39026,0.9996306896209717,151
315137,"[""126399"", ""样式是真的好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.584783,,11,4732,39026,0.9993614554405212,151
315139,"[""155465"", ""续航真心不错"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.618186,,11,4732,39026,0.9993636012077332,151
315170,"[""186911"", ""这块表的功能也很强大"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:54:56.852918,,11,4732,39026,0.9993207454681396,151
315180,"[""50509"", ""功能都挺齐全的"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:54:56.939763,,11,4732,39026,0.9994511604309082,151
315205,"[""69299"", ""外形外观：超好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:57.041549,,11,4732,39026,0.9991970062255859,151
315221,"[""68224"", ""外形外观：好看 喜欢"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:57.116094,,11,4732,39026,0.9993849396705627,151
315228,"[""189362"", ""这表颜值没话说"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.484325,,11,4732,39026,0.9994995594024658,151
315233,"[""142471"", ""百分之75的电用了6天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.522550,,11,4732,39026,0.9992612600326538,151
315247,"[""154949"", ""续航大概十天左右吧"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.688655,,11,4732,39026,0.9993711709976196,151
315282,"[""194596"", ""长续航24天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.933079,,11,4732,39026,0.9994667172431946,151
315332,"[""14250"", ""不锈钢质感真的超Nice"", [""机身材质""]]",5,,[],1,,2022-04-19 01:57:25.040973,,11,4732,39026,0.9995527267456055,151
315349,"[""68773"", ""外形外观：有特点"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.137381,,11,4732,39026,0.9994770288467407,151
315373,"[""116066"", ""收到货后感觉确实不如华为好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.261938,,11,4732,39026,0.9994840621948242,151
315388,"[""159119"", ""续航能力：续航不错 一下午用了百分之8"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:58:12.594103,,11,4732,39026,0.9993909597396851,151
315419,"[""163346"", ""肯定精准啊"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:54:56.798911,,11,4732,39026,0.9990785717964172,151
315472,"[""104213"", ""戴在手上也挺舒服的"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 01:54:57.094790,,11,4732,39026,0.9991530179977417,151
315478,"[""127484"", ""正常功能都有了"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:54:57.171187,,11,4732,39026,0.9994074702262878,151
315500,"[""116659"", ""整个外观很漂亮"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.659205,,11,4732,39026,0.9990922212600708,151
315536,"[""49089"", ""功能也非常全样的"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:56:36.903130,,11,4732,39026,0.999160885810852,151
315542,"[""83026"", ""就是续航在久点就满足了"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.943266,,11,4732,39026,0.9990358948707581,151
315595,"[""73994"", ""好看是好看的"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.088742,,11,4732,39026,0.9992340803146362,151
315629,"[""67709"", ""外形外观：外型美观"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.275854,,11,4732,39026,0.9992272853851318,151
315639,"[""155278"", ""续航最多五天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:58:12.539796,,11,4732,39026,0.9997878074645996,151
315641,"[""73349"", ""好在手表好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:58:12.561555,,11,4732,39026,0.9993412494659424,151
315675,"[""193047"", ""都比较好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.809985,,11,4732,39026,0.9991168975830078,151
315689,"[""69541"", ""外形外观：颜值既正义"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.908297,,11,4732,39026,0.9993282556533813,151
315749,"[""70073"", ""外观好漂亮"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.615908,,11,4732,39026,0.9992413520812988,151
315781,"[""47831"", ""到今天还有25%的电量"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.828398,,11,4732,39026,0.9990664124488831,151
315800,"[""50598"", ""功能齐全、强大"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:56:36.964209,,11,4732,39026,0.9991898536682129,151
315810,"[""185371"", ""这个功能很实用"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:57:24.756140,,11,4732,39026,0.999569296836853,151
315814,"[""198405"", ""颜值特别好"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.820647,,11,4732,39026,0.9997230768203735,151
315891,"[""70708"", ""外观还是挺满意的"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.311521,,11,4732,39026,0.9994231462478638,151
315902,"[""178997"", ""轻重合适"", [""机身重量""]]",5,,[],1,,2022-04-19 01:58:12.638664,,11,4732,39026,0.9990390539169312,151
315916,"[""109999"", ""手表颜值还不错 挺好的"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.704333,,11,4732,39026,0.9994281530380249,151
315917,"[""67727"", ""外形外观：外形外观挺好看的"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.716522,,11,4732,39026,0.9990979433059692,151
315954,"[""76597"", ""实测续航两天电量还有百分之十"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.997394,,11,4732,39026,0.999226450920105,151
315994,"[""39644"", ""充满电也就用三天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.468121,,11,4732,39026,0.9990411400794983,151
316013,"[""103907"", ""戴上比较轻"", [""机身重量""]]",5,,[],1,,2022-04-19 01:56:36.678946,,11,4732,39026,0.999270498752594,151
316017,"[""188960"", ""这款表外观精致"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.698569,,11,4732,39026,0.999108076095581,151
316039,"[""154531"", ""续航一周太强大了"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.838524,,11,4732,39026,0.9993516206741333,151
316068,"[""35292"", ""佩戴较为舒适"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 01:57:24.782787,,11,4732,39026,0.9994165897369385,151
316081,"[""48961"", ""功能也很足"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:57:24.871465,,11,4732,39026,0.9990679621696472,151
316094,"[""68494"", ""外形外观：很百搭"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.960824,,11,4732,39026,0.9995208978652954,151
316234,"[""138908"", ""用了三天左右都还有百分之70的电"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:57.062515,,11,4732,39026,0.9994596242904663,151
316245,"[""39471"", ""充一次电可以用好久好久"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:57.142577,,11,4732,39026,0.9991760849952698,151
316281,"[""69536"", ""外形外观：颜值很赞"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.737984,,11,4732,39026,0.9997199773788452,151
316310,"[""59284"", ""各种功能很齐全也很方便"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:56:36.953701,,11,4732,39026,0.9994381666183472,151
316375,"[""31831"", ""但是三天也只掉了20%左右的电"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:25.160803,,11,4732,39026,0.9995235800743103,151
316453,"[""155393"", ""续航特别持久"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.873863,,11,4732,39026,0.999494194984436,151
316541,"[""89013"", ""并且功能也很多"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:56:36.777369,,11,4732,39026,0.9992831945419312,151
316616,"[""64014"", ""喜欢这个颜值"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.053186,,11,4732,39026,0.9990377426147461,151
316617,"[""158354"", ""续航能力：最多两天用完电"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:25.064723,,11,4732,39026,0.9993693828582764,151
316621,"[""198385"", ""颜值比active2要差一点"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.113358,,11,4732,39026,0.9992992877960205,151
316658,"[""155170"", ""续航时间只有10天左右"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:25.299552,,11,4732,39026,0.9996358156204224,151
316764,"[""194086"", ""重量也是非常轻"", [""机身重量""]]",5,,[],1,,2022-04-19 01:56:36.495189,,11,4732,39026,0.9991618394851685,151
316817,"[""68206"", ""外形外观：好到没话说"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.913230,,11,4732,39026,0.9992083311080933,151
316838,"[""39473"", ""充一次电可以用差不多两个礼拜"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:24.833463,,11,4732,39026,0.9996410608291626,151
316910,"[""94486"", ""很靓眼哦"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.288619,,11,4732,39026,0.9990298748016357,151
316917,"[""70728"", ""外观造型非常好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:58:12.494648,,11,4732,39026,0.9993546605110168,151
316924,"[""103711"", ""戴上也特别舒服"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 01:58:12.604366,,11,4732,39026,0.9993586540222168,151
316943,"[""64192"", ""四天了还有60%的电"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.728643,,11,4732,39026,0.999691367149353,151
317026,"[""91680"", ""待机只能5天左右"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.551794,,11,4732,39026,0.9993711709976196,151
317031,"[""91620"", ""待机2天左右"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.626606,,11,4732,39026,0.9994734525680542,151
317047,"[""155282"", ""续航有14天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.718334,,11,4732,39026,0.9996675252914429,151
317084,"[""4747"", ""oppo watch2外观颜值很高"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.731884,,11,4732,39026,0.9996198415756226,151
317094,"[""129089"", ""比想象中还要好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.845500,,11,4732,39026,0.9997565746307373,151
317118,"[""183529"", ""还有这么多功效也是不错了"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:57:24.973592,,11,4732,39026,0.999423623085022,151
317232,"[""157324"", ""续航能力：只有三到五天还是不够"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.962493,,11,4732,39026,0.9996802806854248,151
317270,"[""35206"", ""佩戴者很舒适"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 01:54:57.181611,,11,4732,39026,0.9992361068725586,151
317272,"[""48078"", ""到手颜值很高"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.445163,,11,4732,39026,0.999303936958313,151
317283,"[""68799"", ""外形外观：样子非常好"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.582426,,11,4732,39026,0.9993095397949219,151
317342,"[""87836"", ""带在手上非常舒适"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 01:57:24.743889,,11,4732,39026,0.9994598627090454,151
317427,"[""85218"", ""差不多两天冲一次电"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:25.323353,,11,4732,39026,0.9996191263198853,151
317490,"[""183158"", ""还有很多功能很实用"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:54:57.009538,,11,4732,39026,0.9994316101074219,151
317563,"[""160752"", ""美观、漂亮"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.757488,,11,4732,39026,0.9991039037704468,151
317594,"[""189474"", ""这颜值很难不爱啊"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.718986,,11,4732,39026,0.9996354579925537,151
317629,"[""13636"", ""不过我买就是因为颜值好看"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.947636,,11,4732,39026,0.9992890357971191,151
317631,"[""67725"", ""外形外观：外形外观很不错"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:24.985046,,11,4732,39026,0.9994034767150879,151
317699,"[""129107"", ""比想象的要小巧"", [""机身尺寸""]]",5,,[],1,,2022-04-19 01:54:56.629404,,11,4732,39026,0.9991703629493713,151
317723,"[""154704"", ""续航也挺满意的"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.821219,,11,4732,39026,0.9991886615753174,151
317734,"[""141559"", ""电量勉勉强强可以熬两天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.884439,,11,4732,39026,0.9991006851196289,151
317737,"[""104365"", ""戴在身上也舒适"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 01:54:56.918748,,11,4732,39026,0.999443531036377,151
317778,"[""70019"", ""外观外形也挺不错的"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:57.105362,,11,4732,39026,0.9995515942573547,151
317804,"[""39725"", ""充满电第一天耗了7%的电量"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.669116,,11,4732,39026,0.9997556209564209,151
317815,"[""68038"", ""外形外观：外观百搭"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.728125,,11,4732,39026,0.9990288019180298,151
317899,"[""144273"", ""看上去质感很好"", [""机身材质""]]",5,,[],1,,2022-04-19 01:57:25.101003,,11,4732,39026,0.9996210932731628,151
318000,"[""58676"", ""可续航一周"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.974374,,11,4732,39026,0.999595046043396,151
318024,"[""67708"", ""外形外观：外型简直是我的最爱"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:57.052038,,11,4732,39026,0.9995697736740112,151
318028,"[""67839"", ""外形外观：外观一如既往的漂亮"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:57.072975,,11,4732,39026,0.9992411136627197,151
318127,"[""160196"", ""续航还是稍微差一些"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:24.858202,,11,4732,39026,0.9993030428886414,151
318166,"[""83450"", ""就是还有好多功能"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:57:25.149012,,11,4732,39026,0.999277651309967,151
318170,"[""70775"", ""外观颜值还不错"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.182573,,11,4732,39026,0.9998091459274292,151
318183,"[""10272"", ""不但颜值高"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.238727,,11,4732,39026,0.9995620250701904,151
318198,"[""154866"", ""续航可达10天左右）"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:58:12.529120,,11,4732,39026,0.9994046688079834,151
318205,"[""155198"", ""续航时间挺久的"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:58:12.625336,,11,4732,39026,0.999531626701355,151
318210,"[""59325"", ""各种功能都很好"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:54:56.606761,,11,4732,39026,0.9996672868728638,151
318211,"[""133126"", ""满电用3天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.641615,,11,4732,39026,0.9991433620452881,151
318223,"[""68120"", ""外形外观：外观还好"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:54:56.741078,,11,4732,39026,0.999674916267395,151
318301,"[""71003"", ""多种功能集于一身"", [""产品整体体验""]]",5,,[],1,,2022-04-19 01:56:36.508600,,11,4732,39026,0.9994389414787292,151
318306,"[""39785"", ""充电一次大概用四到五天左右吧"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.570626,,11,4732,39026,0.9994467496871948,151
318312,"[""199005"", ""首先颜值很高"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:56:36.637250,,11,4732,39026,0.9991668462753296,151
318351,"[""99555"", ""感觉耗电有点快"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.890673,,11,4732,39026,0.9992661476135254,151
318360,"[""154847"", ""续航只能最长维持五天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:24.701839,,11,4732,39026,0.9997260570526123,151
318373,"[""156929"", ""续航能力：充一次电可以用差不多一星期"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:57:24.794992,,11,4732,39026,0.9990181922912598,151
318428,"[""67935"", ""外形外观：外观很喜欢"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.193497,,11,4732,39026,0.9991928935050964,151
318430,"[""68407"", ""外形外观：很喜欢的产品"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 01:57:25.227898,,11,4732,39026,0.999457597732544,151
318463,"[""91804"", ""待机时间够用2天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:58:12.649707,,11,4732,39026,0.999758243560791,151
318468,"[""159741"", ""续航能力：至少两天"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.667562,,11,4732,39026,0.9993948340415955,151
318483,"[""14189"", ""不重不轻"", [""机身重量""]]",5,,[],1,,2022-04-19 01:54:56.753613,,11,4732,39026,0.9995958209037781,151
318506,"[""33718"", ""但是长时间使用续航不足"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:54:56.929283,,11,4732,39026,0.9989943504333496,151
318563,"[""155324"", ""续航正常用就十二天左右"", [""续航整体感知""]]",5,,[],1,,2022-04-19 01:56:36.594149,,11,4732,39026,0.9995261430740356,151
308636,"[""69571"", ""外形外观：高大上的既视感"", [""机身设计风格"", ""产品设计整体感知""]]",5,,"[""\u673a\u8eab\u8bbe\u8ba1\u98ce\u683c""]",0,,2022-04-19 02:57:04.448475,,12,4732,39044,0.5443869829177856,152
308673,"[""168465"", ""蓝宝石的屏幕和真皮表带戴起来也非常有质感"", [""机身材质""]]",5,,"[""\u5c4f\u5e55\u5176\u4ed6"", ""\u8868\u5e26\u6750\u8d28""]",0,,2022-04-19 02:57:04.592948,,12,4732,39044,0.5035229325294495,152
308742,"[""60598"", ""后面的可玩性应该非常大"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.669991,,12,4732,39044,0.5532211065292358,151
308802,"[""178669"", ""软件下载也很方便"", [""三方APP整体感知""]]",5,,[],1,,2022-04-19 02:57:04.108712,,12,4732,39044,0.5355775356292725,151
308821,"[""159465"", ""续航能力：续航能力按照测评的功能使用（7天的续航）"", [""续航整体感知""]]",5,,[],1,,2022-04-19 02:57:04.180488,,12,4732,39044,0.5511157512664795,151
308863,"[""41918"", ""其他没了"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.823294,,12,4732,39044,0.5398951172828674,151
308870,"[""128131"", ""每天都能看自己睡眠质量和健身数据什么的"", [""睡眠整体感知""]]",5,,"[""\u7761\u7720\u6574\u4f53\u611f\u77e5"", ""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c""]",0,,2022-04-19 02:57:04.364598,,12,4732,39044,0.5514022707939148,152
308920,"[""162957"", ""而瑕疵是那种我们用肉眼看不出来的瑕疵"", [""产品设计整体感知""]]",5,,"[""\u8d28\u91cf\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:04.529404,,12,4732,39044,0.5500841736793518,152
308941,"[""72428"", ""太紧不舒服"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 02:57:04.668306,,12,4732,39044,0.5489795804023743,151
308943,"[""78877"", ""导致有功能不能用"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.916682,,12,4732,39044,0.5512632131576538,151
308955,"[""183098"", ""还有就是目前应用商店软件太少了"", [""三方APP整体感知""]]",5,,"[""\u5e94\u7528\u5546\u5e97App\u7684\u4e30\u5bcc\u5ea6""]",0,,2022-04-19 02:57:04.758313,,12,4732,39044,0.5434423685073853,152
309185,"[""87340"", ""带上去以后特别喜欢"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.890224,,12,4732,39044,0.5274260640144348,151
309215,"[""187254"", ""这星期并不充满电"", [""续航整体感知""]]",5,,"[""|""]",0,,2022-04-19 02:57:04.783464,,12,4732,39044,0.5230755805969238,142
309407,"[""1880"", ""3、大号手环（是优点也是缺点）"", [""产品整体体验""]]",5,,"[""\u673a\u8eab\u5c3a\u5bf8""]",0,,2022-04-19 02:40:23.863606,,12,4732,39044,0.5314770936965942,151
309426,"[""54968"", ""发现热水好像不可以"", [""防水体验""]]",5,,[],1,,2022-04-19 02:57:04.481639,,12,4732,39044,0.5309691429138184,151
309447,"[""80408"", ""尤其是黑色高端大气让我这个肥宅有一种想要锻炼的想法"", [""机身颜色""]]",5,,[],1,,2022-04-19 02:57:04.642540,,12,4732,39044,0.5225945115089417,151
309560,"[""169883"", ""表带也更加亲肤"", [""表带材质""]]",5,,[],1,,2022-04-19 02:57:04.059799,,12,4732,39044,0.5083746910095215,151
309669,"[""67943"", ""外形外观：外观很时尚46mm的表盘适中"", [""屏幕其他""]]",5,,"[""\u673a\u8eab\u8bbe\u8ba1\u98ce\u683c"", ""\u673a\u8eab\u5c3a\u5bf8""]",0,,2022-04-19 03:02:41.495067,,12,4732,39044,0.5511538982391357,152
309690,"[""192819"", ""都因为版权问题下载不了喜欢的音乐"", [""小工具整体感知""]]",5,,[],1,,2022-04-19 02:57:04.540772,,12,4732,39044,0.5507560968399048,151
309789,"[""171829"", ""表盘还可以不同模板下再自定义"", [""表盘管理的易用度""]]",5,,"[""\u8868\u76d8\u7684\u529f\u80fd\u6027""]",0,,2022-04-19 02:57:03.933776,,12,4732,39044,0.5441865921020508,152
309824,"[""165624"", ""舒适程度：原配的表带很舒服"", [""表带佩戴舒适度""]]",5,,[],1,,2022-04-19 02:57:04.096689,,12,4732,39044,0.5088563561439514,151
309967,"[""115497"", ""支持的APP还是少了点"", [""三方APP整体感知""]]",5,,"[""\u5e94\u7528\u5546\u5e97App\u7684\u4e30\u5bcc\u5ea6""]",0,,2022-04-19 02:57:04.693431,,12,4732,39044,0.5597488284111023,152
310085,"[""178763"", ""软件生态简直辣鸡"", [""三方APP整体感知""]]",5,,[],1,,2022-04-19 02:57:04.119568,,12,4732,39044,0.5153063535690308,151
310131,"[""58686"", ""可能不如全套华为兼容更好吧"", [""产品整体体验""]]",5,,"[""\u4e09\u65b9App\u7684\u517c\u5bb9\u6027""]",0,,2022-04-19 02:40:23.793979,,12,4732,39044,0.5155181884765625,152
310225,"[""127753"", ""步数精准无疑"", [""步数准确性""]]",5,,[],1,,2022-04-19 02:57:04.719136,,12,4732,39044,0.528476357460022,151
310262,"[""96943"", ""性能很好很流畅体验很到位"", [""产品整体体验""]]",5,,"[""\u786c\u4ef6\u914d\u7f6e/\u6027\u80fd\u6574\u4f53\u611f\u77e5"", ""\u7cfb\u7edf\u6d41\u7545\u5ea6""]",0,,2022-04-19 02:40:23.943842,,12,4732,39044,0.5537228584289551,151
310290,"[""188547"", ""这款手表入手非常舒服"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.699468,,12,4732,39044,0.5021994709968567,151
310464,"[""112084"", ""挺不错 轻便 电也耐用 外观简单大方"", [""产品设计整体感知""]]",5,,"[""\u673a\u8eab\u91cd\u91cf"", ""\u7eed\u822a\u6574\u4f53\u611f\u77e5"", ""\u673a\u8eab\u8bbe\u8ba1\u98ce\u683c""]",0,,2022-04-19 02:57:04.580476,,12,4732,39044,0.5107662081718445,152
310545,"[""179474"", ""运动健身都能提供科学数据"", [""运动整体感知""]]",5,,[],1,,2022-04-19 02:57:03.894852,,12,4732,39044,0.5020986795425415,151
310547,"[""2242"", ""42真的是爱了"", [""产品整体体验""]]",5,,"[""\u673a\u8eab\u5c3a\u5bf8""]",0,,2022-04-19 02:40:23.713075,,12,4732,39044,0.5403121113777161,152
310564,"[""189851"", ""连电话都不接"", [""来电通话整体感知""]]",5,,"[""|""]",0,,2022-04-19 02:57:03.959458,,12,4732,39044,0.5535287261009216,142
310634,"[""195453"", ""除了睡眠还算准确"", [""睡眠整体感知""]]",5,,"[""\u7761\u7720\u51c6\u786e\u6027""]",0,,2022-04-19 02:57:04.241070,,12,4732,39044,0.559261679649353,152
310637,"[""133168"", ""满足了日常身体健康指标所需"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.779013,,12,4732,39044,0.5362239480018616,151
